,train_rmse,train_r2,val_rmse,val_r2,feats,patience,num_layers,shape,activ_func,dropout_rate,batch_size,lr
196,19.37790107848664,-0.6874600172665717,13.751268263943654,0.14743670276208937,grades_offense,50,3,"[4, 32, 4]",relu,0.25,8,0.001
197,12.490077596715789,0.301093067549735,12.651879455258367,0.27834057942436535,grades_offense,50,3,"[4, 32, 4]",relu,0.0,16,0.001
198,22.145826028916428,-1.2201205575819563,14.637814469496394,0.028067040577573543,grades_offense,50,3,"[4, 32, 4]",relu,0.25,16,0.001
199,13.380358116468368,0.19790609590833702,16.406056203105845,-0.29245053270247623,tds,50,3,"[4, 32, 4]",relu,0.0,4,0.001
200,19.916526376678917,-0.7877996026703078,14.007274770150087,0.11497612156308294,tds,50,3,"[4, 32, 4]",relu,0.25,4,0.001
201,12.781340034499753,0.26810676654147353,12.662190035970536,0.27734423389915003,tds,50,3,"[4, 32, 4]",relu,0.0,8,0.001
202,20.73814181890635,-0.9342773678115209,14.30369759106561,0.07439254705636122,tds,50,3,"[4, 32, 4]",relu,0.25,8,0.001
203,12.477767069843972,0.30240192500861246,12.517164198598898,0.2934141524254328,tds,50,3,"[4, 32, 4]",relu,0.0,16,0.001
204,21.785917777233973,-1.1355702901177651,14.378979347209514,0.06414237790026689,tds,50,3,"[4, 32, 4]",relu,0.25,16,0.001
205,13.272959395970991,0.21078561254298073,25.316234511649668,-2.723536006123707,intuition,50,3,"[4, 32, 4]",relu,0.0,4,0.001
206,19.69516117872566,-0.7403903546746656,13.988943293091983,0.11836608994453424,intuition,50,3,"[4, 32, 4]",relu,0.25,4,0.001
207,12.695277386602761,0.2778046799023114,13.078582498317498,0.22427234261217271,intuition,50,3,"[4, 32, 4]",relu,0.0,8,0.001
208,20.171900831787333,-0.8324128030419882,13.634308817490773,0.1607502158787694,intuition,50,3,"[4, 32, 4]",relu,0.25,8,0.001
209,12.377996080292528,0.3133869373063741,12.6220539276237,0.281355663887698,intuition,50,3,"[4, 32, 4]",relu,0.0,16,0.001
210,22.084413725409128,-1.1962664700269028,14.88664382221946,-0.0021915480780114738,intuition,50,3,"[4, 32, 4]",relu,0.25,16,0.001
